Site Code,city,Vehicle_type,cluster,Date,Delivery Agent ID,Shift,Unsuccessful_Attempts,Process_Deviations,Delivered,Customer_Rejects,Picked_up_Customer_Returns,Picked up_Seller,billing_amt,,
Site_22,HYDERABAD,Bike,4,2023-06-16 00:00:00,DA_418,A,0,0,0,0,29,0,953,,
Site_12,MUMBAI,Bike,3,2023-06-12 00:00:00,DA_355,C,0,0,22,2,0,0,567,,
Site_3,BANGALORE,Bike,4,2023-06-13 00:00:00,DA_675,C,4,0,23,0,4,0,601,,
Site_27,MUMBAI,Bike,3,2023-06-16 00:00:00,DA_255,A,0,0,19,2,35,0,957,,
Site_5,BANGALORE,Van DCD,4,2023-06-04 00:00:00,DA_681,B,1,0,20,1,0,0,1427,,
Site_16,BANGALORE,Van DCD,4,2023-06-27 00:00:00,DA_85,A,3,0,73,1,6,0,2070,,
Site_26,MUMBAI,Van D+DA,5,2023-06-07 00:00:00,DA_2,B,5,0,34,0,4,0,1641,,
Site_3,BANGALORE,Bike,4,2023-06-01 00:00:00,DA_592,A,4,1,35,0,3,0,971,,
Site_22,HYDERABAD,Bike,4,2023-06-10 00:00:00,DA_387,C,3,0,21,1,2,0,592,,
Site_22,HYDERABAD,Van DCD,4,2023-06-11 00:00:00,DA_300,B,4,2,21,5,0,0,1437,,
Site_10,BANGALORE,Bike,4,2023-06-03 00:00:00,DA_500,C,1,1,20,0,0,0,580,,
Site_19,HYDERABAD,Van DCD,4,2023-06-26 00:00:00,DA_345,B,6,7,23,0,2,0,1435,,
Site_27,MUMBAI,Bike,3,2023-06-23 00:00:00,DA_679,C,0,0,21,0,0,0,558,,
Site_6,BANGALORE,Bike,4,2023-06-10 00:00:00,DA_174,C,0,5,16,2,0,0,574,,
Site_19,HYDERABAD,Van DCD,4,2023-06-25 00:00:00,DA_146,B,4,0,22,0,0,0,1429,,
Site_16,BANGALORE,Van DCD,4,2023-06-18 00:00:00,DA_497,A,4,2,112,0,13,0,2175,,
Site_30,PUNE,Bike,3,2023-06-07 00:00:00,DA_655,C,1,0,15,0,0,0,540,,
Site_18,DELHI,Bike,6,2023-06-16 00:00:00,DA_336,A,0,0,0,0,62,0,1144,,
Site_3,BANGALORE,Bike,4,2023-06-15 00:00:00,DA_305,C,1,0,14,0,0,0,562,,
Site_19,HYDERABAD,Bike,4,2023-06-26 00:00:00,DA_648,A,0,1,0,1,45,0,987,,
Site_10,BANGALORE,Van DCD,4,2023-06-14 00:00:00,DA_377,B,0,0,48,1,0,0,1483,,
Site_13,THANE,Van D+DA,5,2023-06-04 00:00:00,DA_472,B,4,0,32,0,0,0,1629,,
Site_10,BANGALORE,Van DCD,4,2023-06-05 00:00:00,DA_617,A,0,0,0,1,77,0,2060,,
Site_3,BANGALORE,Bike,4,2023-06-22 00:00:00,DA_428,C,0,0,19,0,0,0,577,,
Site_19,HYDERABAD,Bike,4,2023-06-09 00:00:00,DA_334,A,0,0,0,0,30,0,955,,
Site_24,MUMBAI,Bike,3,2023-06-29 00:00:00,DA_450,B,3,0,40,1,0,0,717,,
Site_2,BHOPAL,Bike,1,2023-06-21 00:00:00,DA_283,A,3,0,0,0,34,0,828,,
Site_17,DELHI,Bike,6,2023-06-11 00:00:00,DA_195,B,1,0,32,13,0,0,855,,
Site_10,BANGALORE,Van DCD,4,2023-06-20 00:00:00,DA_386,B,3,0,22,0,0,0,1429,,
Site_22,HYDERABAD,Van DCD,4,2023-06-24 00:00:00,DA_124,B,0,0,16,1,0,0,1419,,
Site_21,HYDERABAD,Bike,4,2023-06-16 00:00:00,DA_638,A,0,0,0,0,33,0,961,,
Site_10,BANGALORE,Van DCD,4,2023-06-15 00:00:00,DA_668,A,3,0,75,0,10,0,2095,,
Site_25,MUMBAI,Van D+DA,5,2023-06-07 00:00:00,DA_313,A,2,0,82,3,8,0,2370,,
Site_26,MUMBAI,Van D+DA,5,2023-06-05 00:00:00,DA_531,B,5,1,34,1,1,0,1637,,
Site_27,MUMBAI,Van D+DA,5,2023-06-09 00:00:00,DA_603,B,3,0,32,0,0,0,1629,,
Site_4,BANGALORE,Bike,4,2023-06-10 00:00:00,DA_394,C,0,0,21,0,5,0,598,,
Site_5,BANGALORE,Van D+DA,4,2023-06-26 00:00:00,DA_690,A,1,0,81,4,5,0,2290,,
Site_25,MUMBAI,Van D+DA,5,2023-06-13 00:00:00,DA_407,B,5,0,32,0,0,0,1629,,
Site_27,MUMBAI,Bike,3,2023-06-27 00:00:00,DA_495,A,0,0,21,1,26,0,941,,
Site_22,HYDERABAD,Van DCD,4,2023-06-10 00:00:00,DA_124,B,2,0,29,2,2,0,1451,,
Site_17,DELHI,Bike,6,2023-06-20 00:00:00,DA_430,A,5,0,36,0,11,0,1114,,
Site_22,HYDERABAD,Van DCD,4,2023-06-25 00:00:00,DA_415,A,5,5,66,5,2,0,2035,,
Site_22,HYDERABAD,Van DCD,4,2023-06-05 00:00:00,DA_152,A,4,15,62,0,2,0,1990,,
Site_22,HYDERABAD,Van DCD,4,2023-06-28 00:00:00,DA_108,A,3,3,63,5,0,0,2010,,
Site_1,BHOPAL,Van DCD,1,2023-06-03 00:00:00,DA_365,A,3,0,74,7,5,0,1940,,
Site_19,HYDERABAD,Bike,4,2023-06-09 00:00:00,DA_175,C,3,0,16,1,6,0,589,,
Site_9,BANGALORE,Van DCD,4,2023-06-01 00:00:00,DA_299,B,2,3,23,1,4,0,1441,,
Site_3,BANGALORE,Van DCD,4,2023-06-24 00:00:00,DA_71,A,1,0,63,2,0,0,1995,,
Site_5,BANGALORE,Van D+DA,4,2023-06-03 00:00:00,DA_654,B,2,1,31,1,0,0,1579,,
Site_27,MUMBAI,Van D+DA,5,2023-06-12 00:00:00,DA_368,A,6,0,71,1,12,0,2325,,
Site_5,BANGALORE,Van D+DA,4,2023-06-09 00:00:00,DA_506,B,14,0,14,1,0,0,1545,,
Site_3,BANGALORE,Bike,4,2023-06-23 00:00:00,DA_559,C,2,0,11,1,2,0,562,,
Site_24,MUMBAI,Van D+DA,5,2023-06-13 00:00:00,DA_475,B,0,0,17,2,0,0,1603,,
Site_6,BANGALORE,Van DCD,4,2023-06-26 00:00:00,DA_92,B,2,0,24,0,0,0,1433,,
Site_22,HYDERABAD,Van DCD,4,2023-06-09 00:00:00,DA_152,B,0,0,23,0,4,0,1439,,
Site_13,THANE,Bike,3,2023-06-25 00:00:00,DA_484,A,0,0,6,0,38,0,933,,
Site_22,HYDERABAD,Van DCD,4,2023-06-18 00:00:00,DA_524,B,1,0,20,1,0,0,1427,,
Site_19,HYDERABAD,Van DCD,4,2023-06-23 00:00:00,DA_517,A,7,3,48,0,6,0,1958,,
Site_16,BANGALORE,Bike,4,2023-06-06 00:00:00,DA_127,C,4,0,13,1,6,0,580,,
Site_19,HYDERABAD,Bike,4,2023-06-14 00:00:00,DA_607,A,0,0,0,0,31,0,957,,
Site_9,BANGALORE,Bike,4,2023-06-16 00:00:00,DA_555,C,5,0,21,4,10,0,625,,
Site_27,MUMBAI,Bike,3,2023-06-03 00:00:00,DA_495,A,1,4,32,0,21,0,951,,
Site_6,BANGALORE,Van DCD,4,2023-06-22 00:00:00,DA_301,A,3,0,65,1,9,0,2045,,
Site_21,HYDERABAD,Bike,4,2023-06-18 00:00:00,DA_342,C,6,0,20,1,8,0,607,,
Site_10,BANGALORE,Van DCD,4,2023-06-04 00:00:00,DA_240,A,3,4,64,1,16,0,2075,,
Site_14,MUMBAI,Bike,3,2023-06-18 00:00:00,DA_69,C,5,1,16,0,0,0,543,,
Site_10,BANGALORE,Van DCD,4,2023-06-28 00:00:00,DA_322,A,0,0,10,0,46,0,1962,,
Site_19,HYDERABAD,Bike,4,2023-06-10 00:00:00,DA_111,C,1,1,25,1,2,0,604,,
Site_16,BANGALORE,Van DCD,4,2023-06-24 00:00:00,DA_587,B,3,0,18,1,8,0,1439,,
Site_16,BANGALORE,Bike,4,2023-06-04 00:00:00,DA_381,C,3,0,29,0,0,0,607,,
Site_10,BANGALORE,Van DCD,4,2023-06-27 00:00:00,DA_118,B,0,0,27,1,2,0,1320,,
Site_12,MUMBAI,Van D+DA,5,2023-06-19 00:00:00,DA_508,B,5,0,24,6,0,0,1625,,
Site_19,HYDERABAD,Bike,4,2023-06-27 00:00:00,DA_607,A,0,0,3,0,39,0,979,,
Site_6,BANGALORE,Van DCD,4,2023-06-14 00:00:00,DA_298,B,3,0,27,0,0,0,1439,,
Site_6,BANGALORE,Bike,4,2023-06-18 00:00:00,DA_650,C,4,6,19,0,2,0,583,,
Site_21,HYDERABAD,Van DCD,4,2023-06-27 00:00:00,DA_357,A,0,0,0,0,64,0,1827,,
Site_6,BANGALORE,Van DCD,4,2023-06-22 00:00:00,DA_59,A,2,0,143,2,18,0,2441,,
Site_19,HYDERABAD,Van DCD,4,2023-06-18 00:00:00,DA_101,A,11,0,62,2,12,0,2050,,
Site_27,MUMBAI,Bike,3,2023-06-08 00:00:00,DA_410,C,4,0,28,0,0,0,579,,
Site_18,DELHI,Bike,6,2023-06-21 00:00:00,DA_480,A,0,0,14,2,55,0,1162,,
Site_29,DELHI,Van D+DA,6,2023-06-15 00:00:00,DA_72,A,3,0,66,1,7,0,2265,,
Site_22,HYDERABAD,Van DCD,4,2023-06-09 00:00:00,DA_177,B,1,0,28,2,0,0,1445,,
Site_29,DELHI,Bike,6,2023-06-02 00:00:00,DA_564,C,1,16,16,0,2,0,599,,
Site_15,BANGALORE,Van DCD,4,2023-06-24 00:00:00,DA_135,B,1,0,40,2,0,0,1356,,
Site_15,BANGALORE,Bike,4,2023-06-03 00:00:00,DA_534,C,1,0,21,0,6,0,601,,
Site_9,BANGALORE,Bike,4,2023-06-15 00:00:00,DA_302,A,0,0,0,0,29,0,953,,
Site_3,BANGALORE,Bike,4,2023-06-26 00:00:00,DA_616,A,3,0,12,0,22,0,963,,
Site_10,BANGALORE,Van DCD,4,2023-06-19 00:00:00,DA_243,B,1,0,24,0,2,0,1437,,
Site_16,BANGALORE,Bike,4,2023-06-19 00:00:00,DA_486,B,3,0,22,0,4,0,752,,
Site_1,BHOPAL,Bike,1,2023-06-24 00:00:00,DA_349,A,0,0,0,0,41,0,842,,
Site_22,HYDERABAD,Van DCD,4,2023-06-13 00:00:00,DA_177,B,0,0,25,0,0,0,1435,,
Site_4,BANGALORE,Van DCD,4,2023-06-15 00:00:00,DA_116,B,1,0,23,0,2,0,1305,,
Site_5,BANGALORE,Van D+DA,4,2023-06-13 00:00:00,DA_471,A,14,0,46,4,10,0,2140,,
Site_3,BANGALORE,Van DCD,4,2023-06-30 00:00:00,DA_196,A,0,0,41,0,0,0,1932,,
Site_25,MUMBAI,Van D+DA,5,2023-06-13 00:00:00,DA_465,B,7,0,41,1,4,0,1657,,
Site_25,MUMBAI,Bike,3,2023-06-24 00:00:00,DA_411,C,1,0,28,6,0,0,597,,
Site_24,MUMBAI,Bike,3,2023-06-12 00:00:00,DA_215,A,5,0,51,0,0,0,947,,
Site_7,BANGALORE,Bike,4,2023-06-27 00:00:00,DA_542,C,0,0,24,0,0,0,592,,
Site_12,MUMBAI,Van D+DA,5,2023-06-13 00:00:00,DA_635,B,6,0,20,4,2,0,1617,,
Site_24,MUMBAI,Van D+DA,5,2023-06-22 00:00:00,DA_215,B,9,0,23,0,3,0,1617,,
Site_3,BANGALORE,Van DCD,4,2023-06-02 00:00:00,DA_318,A,1,0,78,0,8,0,2100,,
Site_12,MUMBAI,Van D+DA,5,2023-06-06 00:00:00,DA_508,B,1,0,20,7,10,0,1639,,
Site_22,HYDERABAD,Van DCD,4,2023-06-09 00:00:00,DA_82,B,3,0,20,0,2,0,1429,,
Site_17,DELHI,Bike,6,2023-06-21 00:00:00,DA_195,A,0,0,0,0,52,0,1124,,
Site_3,BANGALORE,Bike,4,2023-06-13 00:00:00,DA_305,C,0,1,12,0,2,0,562,,
Site_14,MUMBAI,Bike,3,2023-06-23 00:00:00,DA_621,C,0,8,21,3,0,0,567,,
Site_3,BANGALORE,Van DCD,4,2023-06-10 00:00:00,DA_196,A,2,0,54,0,3,0,1964,,
Site_4,BANGALORE,Van DCD,4,2023-06-19 00:00:00,DA_461,A,4,0,177,1,22,0,2700,,
Site_9,BANGALORE,Bike,4,2023-06-17 00:00:00,DA_555,C,3,1,20,2,0,0,586,,
Site_17,DELHI,Bike,6,2023-06-18 00:00:00,DA_430,A,7,0,52,3,6,0,1142,,
Site_3,BANGALORE,Bike,4,2023-06-26 00:00:00,DA_206,C,1,0,21,1,2,0,592,,
Site_22,HYDERABAD,Van DCD,4,2023-06-23 00:00:00,DA_300,B,1,0,20,0,2,0,1429,,
Site_29,DELHI,Bike,6,2023-06-10 00:00:00,DA_539,A,1,0,25,0,26,0,1122,,
Site_1,BHOPAL,Bike,1,2023-06-18 00:00:00,DA_283,A,0,1,1,0,31,0,824,,
Site_16,BANGALORE,Van DCD,4,2023-06-25 00:00:00,DA_464,B,1,1,25,0,0,0,1435,,
Site_26,MUMBAI,Van D+DA,5,2023-06-14 00:00:00,DA_367,B,0,0,38,1,2,0,1647,,
Site_21,HYDERABAD,Van DCD,4,2023-06-23 00:00:00,DA_640,A,0,0,0,0,69,0,2015,,
Site_27,MUMBAI,Bike,3,2023-06-05 00:00:00,DA_266,C,0,4,20,0,2,0,561,,
Site_3,BANGALORE,Bike,4,2023-06-29 00:00:00,DA_376,C,6,0,15,0,4,0,577,,
Site_5,BANGALORE,Bike,4,2023-06-20 00:00:00,DA_284,B,5,0,38,0,0,0,776,,
Site_27,MUMBAI,Bike,3,2023-06-15 00:00:00,DA_255,B,2,0,21,0,2,0,681,,
Site_7,BANGALORE,Van DCD,4,2023-06-18 00:00:00,DA_156,A,2,0,69,1,8,0,2060,,
Site_22,HYDERABAD,Bike,4,2023-06-03 00:00:00,DA_595,A,0,0,0,0,31,0,957,,
Site_10,BANGALORE,Bike,4,2023-06-05 00:00:00,DA_619,C,0,5,21,1,6,0,604,,
Site_17,DELHI,Bike,6,2023-06-02 00:00:00,DA_16,A,1,1,13,3,27,0,1106,,
Site_3,BANGALORE,Van DCD,4,2023-06-14 00:00:00,DA_538,B,4,0,21,1,0,0,1429,,
Site_15,BANGALORE,Van DCD,4,2023-06-11 00:00:00,DA_676,A,4,0,67,0,2,0,1842,,
Site_5,BANGALORE,Van D+DA,4,2023-06-19 00:00:00,DA_654,B,4,0,37,1,0,0,1591,,
Site_26,MUMBAI,Van D+DA,5,2023-06-17 00:00:00,DA_214,A,4,0,75,1,13,0,2350,,
Site_12,MUMBAI,Bike,3,2023-06-27 00:00:00,DA_444,A,4,0,41,1,10,0,949,,
Site_13,THANE,Bike,3,2023-06-27 00:00:00,DA_204,C,2,0,9,3,12,0,567,,
Site_27,MUMBAI,Bike,3,2023-06-14 00:00:00,DA_550,A,2,0,24,1,22,0,939,,
Site_12,MUMBAI,Bike,3,2023-06-14 00:00:00,DA_48,A,0,0,0,0,41,0,927,,
Site_27,MUMBAI,Van D+DA,5,2023-06-23 00:00:00,DA_368,A,9,36,78,1,4,0,2320,,
Site_5,BANGALORE,Bike,4,2023-06-20 00:00:00,DA_22,C,1,0,17,4,2,0,589,,
Site_5,BANGALORE,Bike,4,2023-06-24 00:00:00,DA_284,B,9,0,32,0,0,0,764,,
Site_2,BHOPAL,Bike,1,2023-06-27 00:00:00,DA_119,B,3,1,10,1,8,0,608,,
Site_12,MUMBAI,Bike,3,2023-06-16 00:00:00,DA_103,C,2,0,14,4,0,0,549,,
Site_27,MUMBAI,Van D+DA,5,2023-06-20 00:00:00,DA_694,B,3,0,32,0,0,0,1629,,
Site_2,BHOPAL,Van DCD,1,2023-06-21 00:00:00,DA_541,A,12,0,89,5,5,0,2005,,
Site_22,HYDERABAD,Van D+DA,4,2023-06-13 00:00:00,DA_167,A,2,9,67,2,0,0,2185,,
Site_25,MUMBAI,Bike,3,2023-06-13 00:00:00,DA_306,A,2,0,35,1,8,0,933,,
Site_22,HYDERABAD,Bike,4,2023-06-18 00:00:00,DA_693,A,0,0,37,1,9,0,989,,
Site_10,BANGALORE,Van DCD,4,2023-06-19 00:00:00,DA_528,B,4,1,33,0,6,0,1463,,
Site_26,MUMBAI,Van D+DA,5,2023-06-19 00:00:00,DA_2,B,3,0,39,0,0,0,1643,,
Site_26,MUMBAI,Van D+DA,5,2023-06-25 00:00:00,DA_38,B,0,0,35,0,0,0,1635,,
Site_18,DELHI,Bike,6,2023-06-16 00:00:00,DA_478,B,1,0,26,5,2,0,831,,
Site_3,BANGALORE,Bike,4,2023-06-02 00:00:00,DA_684,A,0,0,21,1,14,0,967,,
Site_21,HYDERABAD,Bike,4,2023-06-15 00:00:00,DA_638,A,0,0,0,0,42,0,979,,
Site_6,BANGALORE,Van DCD,4,2023-06-11 00:00:00,DA_401,A,4,0,207,1,28,0,2952,,
Site_22,HYDERABAD,Van DCD,4,2023-06-15 00:00:00,DA_104,A,0,0,0,0,37,0,1924,,
Site_1,BHOPAL,Van DCD,1,2023-06-01 00:00:00,DA_365,A,2,1,79,5,2,0,1940,,
Site_25,MUMBAI,Bike,3,2023-06-17 00:00:00,DA_371,C,3,7,25,1,4,0,585,,
Site_12,MUMBAI,Van D+DA,5,2023-06-27 00:00:00,DA_103,A,6,3,77,2,2,0,2310,,
Site_3,BANGALORE,Van DCD,4,2023-06-02 00:00:00,DA_157,B,1,0,30,0,2,0,1449,,
Site_21,HYDERABAD,Van DCD,4,2023-06-22 00:00:00,DA_341,A,0,38,70,3,1,0,2040,,
Site_2,BHOPAL,Bike,1,2023-06-03 00:00:00,DA_623,B,0,9,18,2,10,0,630,,
Site_26,MUMBAI,Bike,3,2023-06-27 00:00:00,DA_154,C,2,15,23,0,0,0,564,,
Site_5,BANGALORE,Bike,4,2023-06-05 00:00:00,DA_688,A,5,0,0,1,31,0,959,,
Site_22,HYDERABAD,Bike,4,2023-06-10 00:00:00,DA_693,C,5,0,14,2,0,0,568,,
Site_19,HYDERABAD,Van DCD,4,2023-06-10 00:00:00,DA_162,A,4,0,50,0,5,0,1960,,
Site_19,HYDERABAD,Bike,4,2023-06-17 00:00:00,DA_431,C,4,0,18,0,0,0,574,,
Site_12,MUMBAI,Van D+DA,5,2023-06-05 00:00:00,DA_125,A,0,0,79,3,1,0,2320,,
Site_5,BANGALORE,Van D+DA,4,2023-06-14 00:00:00,DA_506,B,9,0,22,0,0,0,1559,,
Site_10,BANGALORE,Van DCD,4,2023-06-24 00:00:00,DA_439,A,0,0,0,0,66,0,2000,,
Site_18,DELHI,Bike,6,2023-06-22 00:00:00,DA_328,B,3,0,30,0,6,0,837,,
Site_15,BANGALORE,Van DCD,4,2023-06-07 00:00:00,DA_676,A,1,0,60,1,5,0,1833,,
Site_12,MUMBAI,Bike,3,2023-06-17 00:00:00,DA_24,C,0,0,20,2,4,0,573,,
Site_25,MUMBAI,Van D+DA,5,2023-06-11 00:00:00,DA_78,B,1,0,43,2,4,0,1663,,
Site_17,DELHI,Bike,6,2023-06-09 00:00:00,DA_395,A,0,0,0,2,46,0,1116,,
Site_13,THANE,Bike,3,2023-06-05 00:00:00,DA_46,A,0,0,2,0,45,0,939,,
Site_12,MUMBAI,Bike,3,2023-06-13 00:00:00,DA_15,A,0,0,0,0,41,0,927,,
Site_3,BANGALORE,Bike,4,2023-06-02 00:00:00,DA_399,C,0,0,12,1,4,0,571,,
Site_12,MUMBAI,Bike,3,2023-06-06 00:00:00,DA_265,A,0,0,46,1,0,0,939,,
Site_3,BANGALORE,Bike,4,2023-06-03 00:00:00,DA_385,A,0,0,24,1,16,0,977,,
Site_27,MUMBAI,Van D+DA,5,2023-06-16 00:00:00,DA_368,A,3,0,88,0,4,0,2365,,
Site_16,BANGALORE,Bike,4,2023-06-10 00:00:00,DA_481,C,8,0,13,2,4,0,577,,
Site_7,BANGALORE,Bike,4,2023-06-07 00:00:00,DA_222,C,4,0,15,0,6,0,583,,
Site_30,PUNE,Bike,3,2023-06-07 00:00:00,DA_504,C,0,1,10,0,0,0,525,,
Site_10,BANGALORE,Van DCD,4,2023-06-17 00:00:00,DA_322,A,0,0,61,1,17,0,2065,,
Site_3,BANGALORE,Bike,4,2023-06-18 00:00:00,DA_602,A,3,0,0,0,33,0,961,,
Site_26,MUMBAI,Bike,3,2023-06-17 00:00:00,DA_361,C,2,1,17,0,2,0,552,,
Site_16,BANGALORE,Bike,4,2023-06-26 00:00:00,DA_445,B,2,0,36,1,0,0,774,,
Site_13,THANE,Bike,3,2023-06-17 00:00:00,DA_604,C,1,0,21,2,0,0,564,,
Site_4,BANGALORE,Bike,4,2023-06-02 00:00:00,DA_646,C,6,1,20,0,0,0,580,,
Site_11,BANGALORE,Van DCD,4,2023-06-28 00:00:00,DA_303,B,3,0,29,0,0,0,1443,,
Site_26,MUMBAI,Bike,3,2023-06-19 00:00:00,DA_43,A,1,0,1,8,31,0,925,,
Site_10,BANGALORE,Bike,4,2023-06-28 00:00:00,DA_649,C,2,2,20,0,0,0,580,,
Site_22,HYDERABAD,Van DCD,4,2023-06-25 00:00:00,DA_152,B,0,0,18,6,0,0,1433,,
Site_12,MUMBAI,Van D+DA,5,2023-06-08 00:00:00,DA_680,B,0,0,30,1,2,0,1631,,
Site_12,MUMBAI,Bike,3,2023-06-02 00:00:00,DA_390,A,0,0,6,0,45,0,947,,
Site_6,BANGALORE,Bike,4,2023-06-21 00:00:00,DA_60,C,0,3,19,0,2,0,583,,
Site_12,MUMBAI,Bike,3,2023-06-18 00:00:00,DA_673,C,2,0,23,5,2,0,585,,
Site_5,BANGALORE,Van D+DA,4,2023-06-05 00:00:00,DA_540,B,6,9,24,2,0,0,1567,,
Site_3,BANGALORE,Bike,4,2023-06-24 00:00:00,DA_6,C,0,0,21,0,0,0,583,,
Site_22,HYDERABAD,Bike,4,2023-06-03 00:00:00,DA_131,A,0,0,0,0,33,0,961,,
Site_26,MUMBAI,Van D+DA,5,2023-06-22 00:00:00,DA_3,B,2,0,35,1,0,0,1637,,
Site_12,MUMBAI,Bike,3,2023-06-23 00:00:00,DA_12,A,0,0,0,0,52,0,949,,
Site_25,MUMBAI,Bike,3,2023-06-28 00:00:00,DA_306,A,3,0,50,1,0,0,947,,
Site_16,BANGALORE,Van DCD,4,2023-06-09 00:00:00,DA_598,A,7,2,236,2,17,0,3085,,
Site_3,BANGALORE,Bike,4,2023-06-24 00:00:00,DA_252,C,2,1,15,1,2,0,574,,
Site_3,BANGALORE,Bike,4,2023-06-14 00:00:00,DA_643,C,5,0,5,1,4,0,550,,
Site_2,BHOPAL,Bike,1,2023-06-30 00:00:00,DA_225,A,0,0,0,0,32,0,824,,
Site_25,MUMBAI,Bike,3,2023-06-17 00:00:00,DA_236,B,2,0,34,0,4,0,711,,
Site_16,BANGALORE,Van DCD,4,2023-06-07 00:00:00,DA_291,A,3,1,174,5,11,0,2630,,
Site_9,BANGALORE,Bike,4,2023-06-07 00:00:00,DA_608,A,0,0,0,0,31,0,957,,
Site_16,BANGALORE,Van DCD,4,2023-06-27 00:00:00,DA_497,A,7,0,88,2,14,0,2028,,
Site_26,MUMBAI,Van D+DA,5,2023-06-17 00:00:00,DA_3,B,3,0,32,2,4,0,1641,,
Site_12,MUMBAI,Van D+DA,5,2023-06-06 00:00:00,DA_635,B,0,1,13,1,6,0,1605,,
Site_26,MUMBAI,Bike,3,2023-06-02 00:00:00,DA_154,C,1,13,17,0,4,0,558,,
Site_5,BANGALORE,Bike,4,2023-06-04 00:00:00,DA_164,C,3,0,24,0,0,0,592,,
Site_3,BANGALORE,Bike,4,2023-06-01 00:00:00,DA_61,C,2,0,13,0,0,0,559,,
Site_7,BANGALORE,Van DCD,4,2023-06-01 00:00:00,DA_443,A,1,0,96,1,0,0,1979,,
Site_10,BANGALORE,Van DCD,4,2023-06-24 00:00:00,DA_668,A,1,6,78,0,11,0,2115,,
Site_27,MUMBAI,Bike,3,2023-06-29 00:00:00,DA_498,B,1,0,16,0,4,0,675,,
Site_1,BHOPAL,Bike,1,2023-06-14 00:00:00,DA_349,A,0,0,0,0,41,0,842,,
Site_22,HYDERABAD,Bike,4,2023-06-29 00:00:00,DA_387,C,1,11,20,3,0,0,589,,
Site_4,BANGALORE,Bike,4,2023-06-14 00:00:00,DA_593,C,7,2,18,1,3,0,586,,
Site_10,BANGALORE,Van DCD,4,2023-06-14 00:00:00,DA_544,A,0,6,56,1,14,0,2025,,
Site_7,BANGALORE,Bike,4,2023-06-06 00:00:00,DA_222,C,3,0,17,4,4,0,595,,
Site_13,THANE,Bike,3,2023-06-05 00:00:00,DA_286,C,1,0,15,5,2,0,561,,
Site_17,DELHI,Bike,6,2023-06-19 00:00:00,DA_476,A,1,9,29,6,0,0,1090,,
Site_13,THANE,Van D+DA,5,2023-06-22 00:00:00,DA_503,B,5,0,50,0,0,0,1665,,
Site_3,BANGALORE,Van DCD,4,2023-06-07 00:00:00,DA_251,A,6,0,77,4,10,0,2125,,
Site_10,BANGALORE,Van DCD,4,2023-06-10 00:00:00,DA_630,A,3,0,59,0,17,0,2050,,
Site_12,MUMBAI,Bike,3,2023-06-12 00:00:00,DA_126,C,2,0,18,0,0,0,549,,
Site_28,MUMBAI,Bike,3,2023-06-17 00:00:00,DA_346,A,5,0,45,0,7,0,949,,
Site_16,BANGALORE,Bike,4,2023-06-09 00:00:00,DA_127,C,5,0,19,0,4,0,589,,
Site_16,BANGALORE,Van DCD,4,2023-06-09 00:00:00,DA_193,A,2,121,121,1,0,0,854,,
Site_22,HYDERABAD,Van DCD,4,2023-06-04 00:00:00,DA_414,B,2,0,28,0,0,0,1441,,
Site_15,BANGALORE,Bike,4,2023-06-23 00:00:00,DA_91,C,3,0,19,2,2,0,589,,
Site_12,MUMBAI,Bike,3,2023-06-30 00:00:00,DA_390,A,0,0,0,0,38,0,921,,
Site_13,THANE,Van D+DA,5,2023-06-24 00:00:00,DA_656,B,1,0,38,0,0,0,1641,,
Site_22,HYDERABAD,Van DCD,4,2023-06-09 00:00:00,DA_424,B,2,1,16,0,0,0,1417,,
Site_12,MUMBAI,Bike,3,2023-06-09 00:00:00,DA_657,A,0,0,49,1,2,0,949,,
Site_9,BANGALORE,Bike,4,2023-06-15 00:00:00,DA_632,A,0,0,0,0,36,0,967,,
Site_22,HYDERABAD,Van DCD,4,2023-06-19 00:00:00,DA_423,A,4,2,51,3,6,0,1970,,
Site_17,DELHI,Bike,6,2023-06-01 00:00:00,DA_430,A,2,19,45,3,10,0,1136,,
Site_10,BANGALORE,Bike,4,2023-06-02 00:00:00,DA_14,C,4,0,7,0,14,0,583,,
Site_17,DELHI,Van D+DA,6,2023-06-01 00:00:00,DA_142,A,5,0,54,2,12,0,2235,,
Site_9,BANGALORE,Bike,4,2023-06-03 00:00:00,DA_555,A,0,0,0,0,46,0,987,,
Site_10,BANGALORE,Van DCD,4,2023-06-12 00:00:00,DA_173,A,0,0,1,0,74,0,2045,,
Site_5,BANGALORE,Van D+DA,4,2023-06-08 00:00:00,DA_652,A,8,7,62,7,0,0,2185,,
Site_3,BANGALORE,Bike,4,2023-06-20 00:00:00,DA_398,C,3,0,12,0,4,0,568,,
Site_22,HYDERABAD,Bike,4,2023-06-14 00:00:00,DA_311,A,0,0,0,0,34,0,963,,
Site_3,BANGALORE,Van DCD,4,2023-06-14 00:00:00,DA_97,B,1,0,27,0,0,0,1439,,
Site_16,BANGALORE,Bike,4,2023-06-01 00:00:00,DA_347,C,7,0,23,2,2,0,601,,
Site_16,BANGALORE,Bike,4,2023-06-13 00:00:00,DA_347,C,4,0,24,2,0,0,598,,
Site_16,BANGALORE,Van DCD,4,2023-06-27 00:00:00,DA_122,B,7,0,26,0,0,0,1308,,
Site_29,DELHI,Bike,6,2023-06-23 00:00:00,DA_606,A,3,9,54,2,0,0,1132,,
